zip;county;state;geopoint;timezone
06475;MIDDLESEX COUNTY;CT;41.289348,-72.38285;America/New_York
06477;NEW HAVEN COUNTY;CT;41.279547,-73.02541;America/New_York
06478;NEW HAVEN COUNTY;CT;41.428163,-73.12729;America/New_York
06479;HARTFORD COUNTY;CT;41.575847,-72.89696;America/New_York
06480;MIDDLESEX COUNTY;CT;41.588297,-72.60384;America/New_York
06481;MIDDLESEX COUNTY;CT;41.536643,-72.69782;America/New_York
06482;FAIRFIELD COUNTY;CT;41.411536,-73.24888;America/New_York
06483;NEW HAVEN COUNTY;CT;41.386584,-73.0792;America/New_York
06484;FAIRFIELD COUNTY;CT;41.306396,-73.1292;America/New_York
06487;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06488;NEW HAVEN COUNTY;CT;41.475263,-73.22184;America/New_York
06489;HARTFORD COUNTY;CT;41.612298,-72.87103;America/New_York
06491;FAIRFIELD COUNTY;CT;41.386646,-73.187207;America/New_York
06492;NEW HAVEN COUNTY;CT;41.457711,-72.81704;America/New_York
06493;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06494;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06495;NEW HAVEN COUNTY;CT;41.46, -72.8;America/New_York
06497;FAIRFIELD COUNTY;CT;41.207146,-73.130503;America/New_York
06498;MIDDLESEX COUNTY;CT;41.289499,-72.46087;America/New_York
06501;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06502;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06503;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06504;NEW HAVEN COUNTY;CT;41.304697,-72.93561;America/New_York
06505;NEW HAVEN COUNTY;CT;41.305721,-72.779901;America/New_York
06506;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06507;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06508;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06509;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06510;NEW HAVEN COUNTY;CT;41.306197,-72.92479;America/New_York
06511;NEW HAVEN COUNTY;CT;41.317197,-72.92798;America/New_York
06512;NEW HAVEN COUNTY;CT;41.276497,-72.87412;America/New_York
06513;NEW HAVEN COUNTY;CT;41.315797,-72.8803;America/New_York
06514;NEW HAVEN COUNTY;CT;41.357947,-72.93765;America/New_York
06515;NEW HAVEN COUNTY;CT;41.327997,-72.96902;America/New_York
06516;NEW HAVEN COUNTY;CT;41.272147,-72.96496;America/New_York
06517;NEW HAVEN COUNTY;CT;41.348297,-72.90712;America/New_York
06518;NEW HAVEN COUNTY;CT;41.413114,-72.90409;America/New_York
06519;NEW HAVEN COUNTY;CT;41.295197,-72.93673;America/New_York
06520;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06521;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06524;NEW HAVEN COUNTY;CT;41.417896,-73.00356;America/New_York
06525;NEW HAVEN COUNTY;CT;41.352964,-73.01212;America/New_York
06530;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06531;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06532;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06533;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06534;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06535;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06536;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06537;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06538;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06540;NEW HAVEN COUNTY;CT;41.299647,-72.918846;America/New_York
06601;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06602;FAIRFIELD COUNTY;CT;41.179846,-73.189006;America/New_York
06604;FAIRFIELD COUNTY;CT;41.178696,-73.20004;America/New_York
06605;FAIRFIELD COUNTY;CT;41.163596,-73.21633;America/New_York
06606;FAIRFIELD COUNTY;CT;41.209496,-73.20771;America/New_York
06607;FAIRFIELD COUNTY;CT;41.177646,-73.16649;America/New_York
06608;FAIRFIELD COUNTY;CT;41.188746,-73.1813;America/New_York
06610;FAIRFIELD COUNTY;CT;41.202091,-73.1708;America/New_York
06611;FAIRFIELD COUNTY;CT;41.256129,-73.21227;America/New_York
06612;FAIRFIELD COUNTY;CT;41.253946,-73.28842;America/New_York
06614;FAIRFIELD COUNTY;CT;41.219246,-73.13221;America/New_York
06615;FAIRFIELD COUNTY;CT;41.175947,-73.13515;America/New_York
06650;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06673;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06699;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06701;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06702;NEW HAVEN COUNTY;CT;41.555846,-73.0431;America/New_York
06703;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06704;NEW HAVEN COUNTY;CT;41.57693,-73.03488;America/New_York
06705;NEW HAVEN COUNTY;CT;41.54903,-72.99861;America/New_York
06706;NEW HAVEN COUNTY;CT;41.537896,-73.02827;America/New_York
06708;NEW HAVEN COUNTY;CT;41.551601,-73.06262;America/New_York
06710;NEW HAVEN COUNTY;CT;41.569496,-73.04484;America/New_York
06712;NEW HAVEN COUNTY;CT;41.501856,-72.97799;America/New_York
06716;NEW HAVEN COUNTY;CT;41.594785,-72.97889;America/New_York
06720;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06721;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06722;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06723;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06724;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06725;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06726;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06749;NEW HAVEN COUNTY;CT;41.365709,-72.927507;America/New_York
06750;LITCHFIELD COUNTY;CT;41.721024,-73.24774;America/New_York
06751;LITCHFIELD COUNTY;CT;41.639235,-73.20864;America/New_York
06752;LITCHFIELD COUNTY;CT;41.52599,-73.36092;America/New_York
06753;LITCHFIELD COUNTY;CT;41.828067,-73.332345;America/New_York
06754;LITCHFIELD COUNTY;CT;41.786035,-73.35774;America/New_York
06755;LITCHFIELD COUNTY;CT;41.655998,-73.47692;America/New_York
06756;LITCHFIELD COUNTY;CT;41.836049,-73.24506;America/New_York
06757;LITCHFIELD COUNTY;CT;41.729239,-73.45553;America/New_York
06758;LITCHFIELD COUNTY;CT;41.739889,-73.222981;America/New_York
06759;LITCHFIELD COUNTY;CT;41.754255,-73.21268;America/New_York
06762;NEW HAVEN COUNTY;CT;41.532992,-73.11555;America/New_York
06763;LITCHFIELD COUNTY;CT;41.693856,-73.21056;America/New_York
06770;NEW HAVEN COUNTY;CT;41.493763,-73.05173;America/New_York
06776;LITCHFIELD COUNTY;CT;41.581494,-73.41313;America/New_York
06777;LITCHFIELD COUNTY;CT;41.697487,-73.3435;America/New_York
06778;LITCHFIELD COUNTY;CT;41.694945,-73.10942;America/New_York
06779;LITCHFIELD COUNTY;CT;41.592046,-73.08543;America/New_York
06781;LITCHFIELD COUNTY;CT;41.669898,-72.99145;America/New_York
06782;LITCHFIELD COUNTY;CT;41.662281,-73.0482;America/New_York
06783;LITCHFIELD COUNTY;CT;41.557711,-73.30816;America/New_York
06784;FAIRFIELD COUNTY;CT;41.566534,-73.4915;America/New_York
06785;LITCHFIELD COUNTY;CT;41.69971,-73.44024;America/New_York
06786;LITCHFIELD COUNTY;CT;41.676415,-73.00836;America/New_York
06787;LITCHFIELD COUNTY;CT;41.677982,-73.08979;America/New_York
06790;LITCHFIELD COUNTY;CT;41.820274,-73.11787;America/New_York
06791;LITCHFIELD COUNTY;CT;41.754872,-73.06927;America/New_York
06792;LITCHFIELD COUNTY;CT;41.77, -73.06;America/New_York
06793;LITCHFIELD COUNTY;CT;41.633422,-73.28946;America/New_York
06794;LITCHFIELD COUNTY;CT;41.644096,-73.32437;America/New_York
06795;LITCHFIELD COUNTY;CT;41.608196,-73.12099;America/New_York
06796;LITCHFIELD COUNTY;CT;41.875075,-73.33673;America/New_York
06798;LITCHFIELD COUNTY;CT;41.554112,-73.20539;America/New_York
06801;FAIRFIELD COUNTY;CT;41.379978,-73.40105;America/New_York
06804;FAIRFIELD COUNTY;CT;41.465811,-73.39982;America/New_York
06807;FAIRFIELD COUNTY;CT;41.047627,-73.59508;America/New_York
06810;FAIRFIELD COUNTY;CT;41.390194,-73.45441;America/New_York
06811;FAIRFIELD COUNTY;CT;41.425594,-73.47006;America/New_York
06812;FAIRFIELD COUNTY;CT;41.472227,-73.49673;America/New_York
06813;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06814;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06816;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06817;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06820;FAIRFIELD COUNTY;CT;41.075663,-73.48294;America/New_York
06824;FAIRFIELD COUNTY;CT;41.163879,-73.265744;America/New_York
06825;FAIRFIELD COUNTY;CT;41.191685,-73.238012;America/New_York
06828;FAIRFIELD COUNTY;CT;41.13, -73.28;America/New_York
06829;FAIRFIELD COUNTY;CT;41.25553,-73.427915;America/New_York
06830;FAIRFIELD COUNTY;CT;41.03073,-73.62985;America/New_York
06831;FAIRFIELD COUNTY;CT;41.061296,-73.65866;America/New_York
06832;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06836;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06838;FAIRFIELD COUNTY;CT;41.12, -73.31;America/New_York
06840;FAIRFIELD COUNTY;CT;41.150146,-73.49178;America/New_York
06842;FAIRFIELD COUNTY;CT;41.147096,-73.495366;America/New_York
06850;FAIRFIELD COUNTY;CT;41.124546,-73.43658;America/New_York
06851;FAIRFIELD COUNTY;CT;41.134896,-73.4053;America/New_York
06852;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06853;FAIRFIELD COUNTY;CT;41.066196,-73.43819;America/New_York
06854;FAIRFIELD COUNTY;CT;41.092196,-73.42869;America/New_York
06855;FAIRFIELD COUNTY;CT;41.100496,-73.39918;America/New_York
06856;FAIRFIELD COUNTY;CT;41.111196,-73.420363;America/New_York
06857;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06858;FAIRFIELD COUNTY;CT;41.110496,-73.416213;America/New_York
06859;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06860;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06870;FAIRFIELD COUNTY;CT;41.033347,-73.56804;America/New_York
06875;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06876;FAIRFIELD COUNTY;CT;41.032647,-73.583569;America/New_York
06877;FAIRFIELD COUNTY;CT;41.297911,-73.49178;America/New_York
06878;FAIRFIELD COUNTY;CT;41.034264,-73.5842;America/New_York
06879;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06880;FAIRFIELD COUNTY;CT;41.140896,-73.35178;America/New_York
06881;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06883;FAIRFIELD COUNTY;CT;41.216454,-73.37308;America/New_York
06888;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06889;FAIRFIELD COUNTY;CT;41.141005,-73.34689;America/New_York
06890;FAIRFIELD COUNTY;CT;41.142754,-73.288247;America/New_York
06896;FAIRFIELD COUNTY;CT;41.301007,-73.39857;America/New_York
06897;FAIRFIELD COUNTY;CT;41.201446,-73.43758;America/New_York
06901;FAIRFIELD COUNTY;CT;41.051996,-73.53903;America/New_York
06902;FAIRFIELD COUNTY;CT;41.047996,-73.53688;America/New_York
06903;FAIRFIELD COUNTY;CT;41.132096,-73.56423;America/New_York
06904;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06905;FAIRFIELD COUNTY;CT;41.081396,-73.54506;America/New_York
06906;FAIRFIELD COUNTY;CT;41.069298,-73.52182;America/New_York
06907;FAIRFIELD COUNTY;CT;41.096846,-73.52128;America/New_York
06910;FAIRFIELD COUNTY;CT;41.039147,-73.559118;America/New_York
06911;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06912;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06913;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06914;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06920;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06921;FAIRFIELD COUNTY;CT;41.049866,-73.53796;America/New_York
06922;FAIRFIELD COUNTY;CT;41.051551,-73.514344;America/New_York
06925;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06926;FAIRFIELD COUNTY;CT;41.041197,-73.538567;America/New_York
06927;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
06928;FAIRFIELD COUNTY;CT;41.308873,-73.363661;America/New_York
07001;MIDDLESEX COUNTY;NJ;40.578996,-74.27987;America/New_York
07002;HUDSON COUNTY;NJ;40.666552,-74.11768;America/New_York
07003;ESSEX COUNTY;NJ;40.803,-74.18895;America/New_York
07004;ESSEX COUNTY;NJ;40.879049,-74.29378;America/New_York
07005;MORRIS COUNTY;NJ;40.912798,-74.41516;America/New_York
07006;ESSEX COUNTY;NJ;40.848999,-74.27917;America/New_York
07007;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07008;MIDDLESEX COUNTY;NJ;40.582504,-74.22997;America/New_York
07009;ESSEX COUNTY;NJ;40.855854,-74.22898;America/New_York
07010;BERGEN COUNTY;NJ;40.82154,-73.98949;America/New_York
07011;PASSAIC COUNTY;NJ;40.879699,-74.14263;America/New_York
07012;PASSAIC COUNTY;NJ;40.847922,-74.1579;America/New_York
07013;PASSAIC COUNTY;NJ;40.868699,-74.17102;America/New_York
07014;PASSAIC COUNTY;NJ;40.834049,-74.13669;America/New_York
07015;PASSAIC COUNTY;NJ;41.011428,-74.304793;America/New_York
07016;UNION COUNTY;NJ;40.656302,-74.30371;America/New_York
07017;ESSEX COUNTY;NJ;40.770933,-74.20589;America/New_York
07018;ESSEX COUNTY;NJ;40.75555,-74.21897;America/New_York
07019;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07020;BERGEN COUNTY;NJ;40.830733,-73.97334;America/New_York
07021;ESSEX COUNTY;NJ;40.827499,-74.28091;America/New_York
07022;BERGEN COUNTY;NJ;40.816737,-74.00082;America/New_York
07023;UNION COUNTY;NJ;40.641852,-74.38533;America/New_York
07024;BERGEN COUNTY;NJ;40.849879,-73.97501;America/New_York
07026;BERGEN COUNTY;NJ;40.879858,-74.10807;America/New_York
07027;UNION COUNTY;NJ;40.650802,-74.32351;America/New_York
07028;ESSEX COUNTY;NJ;40.80495,-74.2047;America/New_York
07029;HUDSON COUNTY;NJ;40.745951,-74.15509;America/New_York
07030;HUDSON COUNTY;NJ;40.744851,-74.03294;America/New_York
07031;BERGEN COUNTY;NJ;40.791895,-74.13254;America/New_York
07032;HUDSON COUNTY;NJ;40.763051,-74.13718;America/New_York
07033;UNION COUNTY;NJ;40.674652,-74.2908;America/New_York
07034;MORRIS COUNTY;NJ;40.881149,-74.38112;America/New_York
07035;MORRIS COUNTY;NJ;40.923233,-74.29376;America/New_York
07036;UNION COUNTY;NJ;40.633953,-74.25339;America/New_York
07039;ESSEX COUNTY;NJ;40.788733,-74.32134;America/New_York
07040;ESSEX COUNTY;NJ;40.728901,-74.26821;America/New_York
07041;ESSEX COUNTY;NJ;40.724168,-74.29913;America/New_York
07042;ESSEX COUNTY;NJ;40.81315,-74.21576;America/New_York
07043;ESSEX COUNTY;NJ;40.844199,-74.20218;America/New_York
07044;ESSEX COUNTY;NJ;40.832449,-74.24227;America/New_York
07045;MORRIS COUNTY;NJ;40.906152,-74.36742;America/New_York
07046;MORRIS COUNTY;NJ;40.892021,-74.44022;America/New_York
07047;HUDSON COUNTY;NJ;40.7946,-74.01963;America/New_York
07050;ESSEX COUNTY;NJ;40.7683,-74.23603;America/New_York
07051;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07052;ESSEX COUNTY;NJ;40.78865,-74.25541;America/New_York
07054;MORRIS COUNTY;NJ;40.860149,-74.4171;America/New_York
07055;PASSAIC COUNTY;NJ;40.857384,-74.12899;America/New_York
07057;BERGEN COUNTY;NJ;40.852931,-74.10925;America/New_York
07058;MORRIS COUNTY;NJ;40.871299,-74.34331;America/New_York
07059;SOMERSET COUNTY;NJ;40.633652,-74.5008;America/New_York
07060;UNION COUNTY;NJ;40.620102,-74.42481;America/New_York
07061;UNION COUNTY;NJ;40.665651,-74.299692;America/New_York
07062;UNION COUNTY;NJ;40.631252,-74.40383;America/New_York
07063;UNION COUNTY;NJ;40.604252,-74.44612;America/New_York
07064;MIDDLESEX COUNTY;NJ;40.569504,-74.24774;America/New_York
07065;UNION COUNTY;NJ;40.607103,-74.28099;America/New_York
07066;UNION COUNTY;NJ;40.620336,-74.30934;America/New_York
07067;MIDDLESEX COUNTY;NJ;40.591653,-74.31341;America/New_York
07068;ESSEX COUNTY;NJ;40.821799,-74.30477;America/New_York
07069;SOMERSET COUNTY;NJ;40.641207,-74.443695;America/New_York
07070;BERGEN COUNTY;NJ;40.828922,-74.11064;America/New_York
07071;BERGEN COUNTY;NJ;40.808416,-74.12111;America/New_York
07072;BERGEN COUNTY;NJ;40.836555,-74.08466;America/New_York
07073;BERGEN COUNTY;NJ;40.830158,-74.09707;America/New_York
07074;BERGEN COUNTY;NJ;40.841668,-74.059;America/New_York
07075;BERGEN COUNTY;NJ;40.847638,-74.08754;America/New_York
07076;UNION COUNTY;NJ;40.637152,-74.37493;America/New_York
07077;MIDDLESEX COUNTY;NJ;40.553971,-74.25938;America/New_York
07078;ESSEX COUNTY;NJ;40.73915,-74.32749;America/New_York
07079;ESSEX COUNTY;NJ;40.74765,-74.25881;America/New_York
07080;MIDDLESEX COUNTY;NJ;40.580703,-74.41401;America/New_York
07081;UNION COUNTY;NJ;40.701801,-74.32216;America/New_York
07082;MORRIS COUNTY;NJ;40.92241,-74.34625;America/New_York
07083;UNION COUNTY;NJ;40.695401,-74.26933;America/New_York
07086;HUDSON COUNTY;NJ;40.769796,-74.022351;America/New_York
07087;HUDSON COUNTY;NJ;40.767751,-74.0302;America/New_York
07088;UNION COUNTY;NJ;40.718401,-74.28416;America/New_York
07090;UNION COUNTY;NJ;40.649202,-74.34567;America/New_York
07091;UNION COUNTY;NJ;40.665651,-74.299692;America/New_York
07092;UNION COUNTY;NJ;40.680301,-74.35601;America/New_York
07093;HUDSON COUNTY;NJ;40.7895,-74.01223;America/New_York
07094;HUDSON COUNTY;NJ;40.7885,-74.06;America/New_York
07095;MIDDLESEX COUNTY;NJ;40.557104,-74.28316;America/New_York
07096;HUDSON COUNTY;NJ;40.73276,-74.075485;America/New_York
07097;HUDSON COUNTY;NJ;40.73276,-74.075485;America/New_York
07099;HUDSON COUNTY;NJ;40.73276,-74.075485;America/New_York
07101;ESSEX COUNTY;NJ;40.736101,-74.22509;America/New_York
07102;ESSEX COUNTY;NJ;40.735257,-74.17326;America/New_York
07103;ESSEX COUNTY;NJ;40.738501,-74.19507;America/New_York
07104;ESSEX COUNTY;NJ;40.767702,-74.16831;America/New_York
07105;ESSEX COUNTY;NJ;40.725801,-74.15206;America/New_York
07106;ESSEX COUNTY;NJ;40.742251,-74.23006;America/New_York
07107;ESSEX COUNTY;NJ;40.760667,-74.1879;America/New_York
07108;ESSEX COUNTY;NJ;40.722751,-74.2014;America/New_York
07109;ESSEX COUNTY;NJ;40.7935,-74.16144;America/New_York
07110;ESSEX COUNTY;NJ;40.8196,-74.15877;America/New_York
07111;ESSEX COUNTY;NJ;40.725651,-74.23207;America/New_York
07112;ESSEX COUNTY;NJ;40.711651,-74.21303;America/New_York
07114;ESSEX COUNTY;NJ;40.707553,-74.17883;America/New_York
07175;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07182;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07184;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07188;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07189;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07191;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07192;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07193;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07194;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07195;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07198;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07199;ESSEX COUNTY;NJ;40.79185,-74.245241;America/New_York
07201;UNION COUNTY;NJ;40.669502,-74.19889;America/New_York
07202;UNION COUNTY;NJ;40.652302,-74.21692;America/New_York
07203;UNION COUNTY;NJ;40.653502,-74.26058;America/New_York
07204;UNION COUNTY;NJ;40.665552,-74.26768;America/New_York
07205;UNION COUNTY;NJ;40.695552,-74.22856;America/New_York
07206;UNION COUNTY;NJ;40.653189,-74.19158;America/New_York
07207;UNION COUNTY;NJ;40.665651,-74.299692;America/New_York
07208;UNION COUNTY;NJ;40.673102,-74.22834;America/New_York
07302;HUDSON COUNTY;NJ;40.721602,-74.04703;America/New_York
07303;HUDSON COUNTY;NJ;40.73276,-74.075485;America/New_York
07304;HUDSON COUNTY;NJ;40.716452,-74.07253;America/New_York
07305;HUDSON COUNTY;NJ;40.701302,-74.08843;America/New_York
07306;HUDSON COUNTY;NJ;40.733751,-74.06582;America/New_York
07307;HUDSON COUNTY;NJ;40.748001,-74.04943;America/New_York
07308;HUDSON COUNTY;NJ;40.73276,-74.075485;America/New_York
07309;HUDSON COUNTY;NJ;40.73276,-74.075485;America/New_York
07310;HUDSON COUNTY;NJ;40.731901,-74.0402;America/New_York
07311;HUDSON COUNTY;NJ;40.73235,-74.075391;America/New_York
07395;HUDSON COUNTY;NJ;40.72, -74.08;America/New_York
07399;HUDSON COUNTY;NJ;40.73235,-74.075391;America/New_York
07401;BERGEN COUNTY;NJ;41.031505,-74.13409;America/New_York
07403;PASSAIC COUNTY;NJ;41.014497,-74.33021;America/New_York
07405;MORRIS COUNTY;NJ;40.99313,-74.35893;America/New_York
07407;BERGEN COUNTY;NJ;40.905639,-74.1199;America/New_York
07410;BERGEN COUNTY;NJ;40.933943,-74.11671;America/New_York
07416;SUSSEX COUNTY;NJ;41.11736,-74.58784;America/New_York
07417;BERGEN COUNTY;NJ;41.010433,-74.20847;America/New_York
07418;SUSSEX COUNTY;NJ;41.232344,-74.48688;America/New_York
07419;SUSSEX COUNTY;NJ;41.156187,-74.57094;America/New_York
07420;PASSAIC COUNTY;NJ;41.026747,-74.29742;America/New_York
07421;PASSAIC COUNTY;NJ;41.173445,-74.37404;America/New_York
07422;SUSSEX COUNTY;NJ;41.180137,-74.45489;America/New_York
07423;BERGEN COUNTY;NJ;41.001695,-74.10239;America/New_York
07424;PASSAIC COUNTY;NJ;40.886628,-74.21405;America/New_York
07428;SUSSEX COUNTY;NJ;41.181052,-74.51796;America/New_York
07430;BERGEN COUNTY;NJ;41.077102,-74.16147;America/New_York
07432;BERGEN COUNTY;NJ;40.99312,-74.14286;America/New_York
